3.55,-9.00,3.54,90.00, ,4.70,0.32,4.70,-3.20, ,4.82,5.56,4.83,55.60
3.55,-9.08,3.54,90.80, ,4.70,0.32,4.70,-3.20, ,4.82,5.60,4.83,55.60
3.55,-9.04,3.54,90.40, ,4.70,0.32,4.70,-3.20, ,4.82,5.60,4.83,55.60
3.55,-9.04,3.54,90.40, ,4.70,0.32,4.70,-3.20, ,4.82,5.60,4.83,55.60
3.55,-9.04,3.54,90.40, ,4.70,0.32,4.70,-3.20, ,4.82,5.60,4.83,55.60
3.55,-9.04,3.54,90.40, ,4.70,0.32,4.70,-3.20, ,4.82,5.60,4.83,55.60
3.55,-9.04,3.54,90.40, ,4.69,0.32,4.69,-3.20, ,4.82,5.60,4.83,55.60
3.55,-8.96,3.54,90.40, ,4.69,0.32,4.69,-3.20, ,4.82,5.60,4.83,55.60
3.55,-8.92,3.54,90.00, ,4.69,0.32,4.69,-3.20, ,4.82,5.64,4.83,56.40
3.55,-9.04,3.54,90.40, ,4.69,0.28,4.69,-2.80, ,4.82,5.52,4.83,55.20
3.55,-9.04,3.54,90.40, ,4.69,0.32,4.69,-3.20, ,4.82,5.52,4.83,55.20
3.55,-9.04,3.54,90.40, ,4.69,0.28,4.69,-2.80, ,4.82,5.52,4.83,55.20
3.55,-9.04,3.54,90.40, ,4.69,0.28,4.69,-2.80, ,4.82,5.56,4.83,55.60
3.55,-9.04,3.54,90.40, ,4.69,0.28,4.69,-2.80, ,4.82,5.56,4.83,55.60
3.55,-9.04,3.54,90.40, ,4.69,0.28,4.69,-2.80, ,4.82,5.56,4.83,55.60
3.55,-9.04,3.54,90.40, ,4.69,0.28,4.69,-2.80, ,4.82,5.56,4.83,55.60
3.55,-9.04,3.54,90.40, ,4.69,0.28,4.69,-2.80, ,4.82,5.60,4.83,56.00
3.55,-9.04,3.54,90.40, ,4.69,0.28,4.69,-2.80, ,4.82,5.56,4.83,55.60
3.55,-9.04,3.54,90.40, ,4.69,0.28,4.69,-2.80, ,4.82,5.56,4.83,55.60
3.55,-9.04,3.54,90.40, ,4.69,0.28,4.69,-2.80, ,4.82,5.60,4.83,56.00
3.55,-9.00,3.54,90.00, ,4.69,0.28,4.69,-2.80, ,4.82,5.60,4.83,56.00
3.55,-9.00,3.54,90.00, ,4.69,0.28,4.69,-2.80, ,4.82,5.60,4.83,55.60
3.55,-9.04,3.54,90.40, ,4.69,0.28,4.69,-2.80, ,4.82,5.60,4.83,56.00
3.55,-8.92,3.54,90.40, ,4.69,0.28,4.69,-2.80, ,4.82,5.68,4.83,56.80
3.55,-9.04,3.54,90.40, ,4.69,0.28,4.69,-2.80, ,4.82,5.56,4.83,55.60
3.55,-9.04,3.54,90.40, ,4.69,0.28,4.69,-2.80, ,4.82,5.56,4.83,55.60
3.55,-9.04,3.54,90.40, ,4.69,0.28,4.69,-2.80, ,4.82,5.56,4.83,55.60
3.55,-9.04,3.54,90.40, ,4.69,0.28,4.69,-2.80, ,4.82,5.56,4.83,55.60
3.55,-9.04,3.54,90.40, ,4.69,0.28,4.69,-2.80, ,4.82,5.56,4.83,55.60
3.55,-9.00,3.54,90.00, ,4.69,0.28,4.69,-2.80, ,4.82,5.52,4.83,55.20
3.55,-9.04,3.54,90.40, ,4.69,0.28,4.69,-2.80, ,4.82,5.52,4.83,55.20
3.55,-8.92,3.54,90.00, ,4.69,0.28,4.69,-2.80, ,4.82,5.60,4.83,55.60
3.55,-8.92,3.54,90.00, ,4.69,0.28,4.69,-2.80, ,4.82,5.60,4.83,56.00
3.55,-8.92,3.54,90.00, ,4.69,0.28,4.69,-2.80, ,4.82,5.60,4.83,56.00
3.55,-8.96,3.54,90.00, ,4.69,0.28,4.69,-2.80, ,4.82,5.60,4.83,56.00
3.55,-8.92,3.54,90.00, ,4.69,0.28,4.69,-2.80, ,4.82,5.60,4.83,56.00
3.55,-8.92,3.54,89.60, ,4.69,0.28,4.69,-2.80, ,4.82,5.56,4.83,55.60
3.55,-8.92,3.54,89.60, ,4.69,0.28,4.69,-2.80, ,4.82,5.56,4.83,55.60
3.55,-8.92,3.54,89.60, ,4.69,0.28,4.69,-2.80, ,4.82,5.64,4.83,56.40
3.55,-9.00,3.54,90.00, ,4.69,0.28,4.69,-2.80, ,4.82,5.56,4.83,55.60
3.55,-9.04,3.54,90.40, ,4.69,0.28,4.69,-2.80, ,4.82,5.56,4.83,55.60
3.55,-9.04,3.54,90.40, ,4.69,0.28,4.69,-2.80, ,4.82,5.56,4.83,55.60
3.55,-9.04,3.54,90.40, ,4.69,0.28,4.69,-2.80, ,4.82,5.56,4.83,55.60
3.55,-9.04,3.54,90.40, ,4.69,0.28,4.69,-2.80, ,4.82,5.56,4.83,55.60
3.55,-9.04,3.54,90.40, ,4.68,0.28,4.68,-2.80, ,4.82,5.60,4.83,56.00
